TIMESTAMP,ContextTokens,GeneratedTokens
XXX,27,39
XXX,27,38
XXX,34,677
XXX,9,12
XXX,14,90
XXX,8,134
XXX,40,318
XXX,82,1025
XXX,47,57
XXX,81,427
XXX,12,70
XXX,84,454
XXX,16,73
XXX,9,513
XXX,37,9
XXX,2,10
XXX,47,93
XXX,4,9
XXX,55,5
XXX,68,2
XXX,107,16
XXX,44,377
XXX,216,68
XXX,577,43
XXX,18,513
XXX,4,13
XXX,27,201
XXX,28,513
XXX,338,120
XXX,130,288
XXX,40,91
XXX,13,241
XXX,51,512
XXX,128,513
XXX,32,50
XXX,87,16
XXX,10,149
XXX,585,467
XXX,9,242
XXX,98,286
XXX,20,28
XXX,321,22
XXX,75,527
XXX,44,305
XXX,20,295
XXX,14,165
XXX,46,513
XXX,376,9
XXX,12,388
XXX,23,333
XXX,23,160
XXX,20,15
XXX,68,2
XXX,33,201
XXX,24,77
XXX,18,223
XXX,55,362
XXX,37,25
XXX,90,96
XXX,315,37
XXX,74,200
XXX,72,131
XXX,41,558
XXX,259,174
XXX,526,267
XXX,4,135
XXX,23,364
XXX,26,511
XXX,16,97
XXX,4,40
XXX,127,37
XXX,157,130
XXX,3,34
XXX,68,2
XXX,86,3
XXX,79,503
XXX,2,10
XXX,6,27
XXX,4,33
XXX,17,112
XXX,3,10
XXX,12,157
XXX,10,87
XXX,145,521
XXX,12,115
XXX,17,279
XXX,4,32
XXX,387,124
XXX,10,434
XXX,12,79
XXX,26,897
XXX,25,413
XXX,69,45
XXX,9,29
XXX,325,38
XXX,489,332
XXX,116,218
XXX,11,136
XXX,8,108
XXX,569,548
XXX,594,542
XXX,7,38
XXX,88,271
XXX,33,733
XXX,97,370
XXX,38,29
XXX,40,565
XXX,28,17
XXX,252,589
XXX,16,30
XXX,39,102
XXX,2,10
XXX,8,40
XXX,27,966
XXX,21,38
XXX,335,513
XXX,10,91
XXX,20,29
XXX,17,162
XXX,8,296
XXX,53,109
XXX,37,59
XXX,53,92
XXX,552,28
XXX,419,27
XXX,16,25
XXX,162,72
XXX,14,71
XXX,34,24
XXX,172,212
XXX,14,511
XXX,58,65
XXX,131,383
XXX,108,51
XXX,46,17
XXX,189,528
XXX,124,511
XXX,8,10
XXX,112,161
XXX,101,125
XXX,15,187
XXX,390,283
XXX,2,10
XXX,67,341
XXX,9,43
XXX,9,415
XXX,50,380
XXX,8,75
XXX,79,44
XXX,23,468
XXX,18,373
XXX,32,694
XXX,86,312
XXX,174,243
XXX,19,167
XXX,15,14
XXX,13,333
XXX,14,204
XXX,10,212
XXX,15,105
XXX,6,7
XXX,12,235
XXX,21,540
XXX,35,132
XXX,80,17
XXX,6,25
XXX,4,171
XXX,9,290
XXX,2,33
XXX,20,52
XXX,84,447
XXX,29,48
XXX,356,536
XXX,25,225
XXX,46,341
XXX,360,481
XXX,26,21
XXX,8,11
XXX,89,260
XXX,150,446
XXX,13,14
XXX,55,517
XXX,10,17
XXX,110,569
XXX,18,312
XXX,53,312
XXX,82,456
XXX,8,329
XXX,26,513
XXX,28,281
XXX,36,512
XXX,347,71
XXX,212,40
XXX,18,256
XXX,971,26
XXX,174,74
XXX,17,394
XXX,82,432
XXX,26,525
XXX,22,249
XXX,587,45
XXX,32,84
XXX,32,5
XXX,68,2
XXX,32,89
XXX,302,139
XXX,9,82
XXX,12,513
XXX,6,66
XXX,33,90
XXX,207,30
XXX,145,31
XXX,3,18
XXX,107,98
XXX,14,169
XXX,24,293
XXX,20,425
XXX,5,242
XXX,321,513
XXX,7,21
XXX,9,94
XXX,88,68
XXX,36,823
XXX,335,122
XXX,3,513
XXX,12,296
XXX,10,253
XXX,54,51
XXX,70,14
XXX,97,314
XXX,19,258
XXX,6,8
XXX,8,21
XXX,8,27
XXX,10,93
XXX,9,152
XXX,25,17
XXX,3,10
XXX,27,84
XXX,90,7
XXX,19,117
XXX,11,146
XXX,21,46
XXX,7,209
XXX,619,186
XXX,606,19
XXX,28,555
XXX,227,130
XXX,47,533
XXX,9,112
XXX,57,513
XXX,47,712
XXX,16,217
XXX,23,513
XXX,21,461
XXX,5,282
XXX,5,2
XXX,46,507
XXX,12,506
XXX,8,54
XXX,489,453
XXX,39,512
XXX,101,197
XXX,17,313
XXX,7,109
XXX,36,194
XXX,425,86
XXX,15,228
XXX,89,315
XXX,25,16
XXX,3,178
XXX,85,121
XXX,26,472
XXX,80,597
XXX,85,513
XXX,48,97
XXX,108,447
XXX,99,120
XXX,62,512
XXX,8,49
XXX,8,151
XXX,226,513
XXX,10,8
XXX,85,72
XXX,6,31
XXX,10,249
XXX,3,11
XXX,38,402
XXX,6,100
XXX,30,180
XXX,8,202
XXX,13,18
XXX,130,442
XXX,40,16
XXX,1015,1286
XXX,27,897
XXX,33,33
XXX,11,34
XXX,23,55
XXX,56,532
XXX,38,272
XXX,443,362
XXX,479,83
XXX,15,95
XXX,22,394
XXX,16,83
XXX,16,186
XXX,13,37
XXX,20,75
XXX,13,72
XXX,233,141
XXX,18,327
XXX,44,18
XXX,47,513
XXX,30,513
XXX,60,215
XXX,18,172
XXX,37,27
XXX,15,55
XXX,23,197
XXX,15,118
XXX,29,343
XXX,323,99
XXX,68,2
XXX,508,18
XXX,4,5
XXX,407,3
XXX,35,503
XXX,5,14
XXX,12,95
XXX,22,81
XXX,31,533
XXX,641,117
XXX,221,168
XXX,43,32
XXX,16,21
XXX,84,199
XXX,33,481
XXX,179,34
XXX,90,74
XXX,32,66
XXX,15,175
XXX,118,252
XXX,26,87
XXX,12,70
XXX,9,129
XXX,11,177
XXX,12,726
XXX,197,47
XXX,325,4
XXX,37,11
XXX,42,327
XXX,21,392
XXX,103,512
XXX,15,14
XXX,39,34
XXX,9,83
XXX,68,2
XXX,15,61
XXX,95,510
XXX,246,29
XXX,11,22
XXX,31,18
XXX,36,365
XXX,7,3
XXX,13,206
XXX,9,37
XXX,173,224
XXX,11,185
XXX,83,345
XXX,59,431
XXX,59,541
XXX,114,78
XXX,712,242
XXX,1155,96
XXX,24,513
XXX,15,273
XXX,225,513
XXX,2,10
XXX,12,91
XXX,17,440
XXX,91,95
XXX,1077,166
XXX,7,308
XXX,12,24
XXX,64,100
XXX,87,139
XXX,9,2
XXX,27,85
XXX,25,513
XXX,8,276
XXX,8,257
XXX,89,240
XXX,23,82
XXX,41,54
XXX,781,183
XXX,13,85
XXX,14,120
XXX,365,91
XXX,167,205
XXX,26,291
XXX,20,11
XXX,468,259
XXX,18,141
XXX,34,85
XXX,14,312
XXX,15,57
XXX,2,513
XXX,17,317
XXX,267,502
XXX,16,284
XXX,9,10
XXX,5,150
XXX,44,13
XXX,32,247
XXX,26,513
XXX,55,513
XXX,8,221
XXX,9,217
XXX,42,337
XXX,122,74
XXX,35,201
XXX,32,21
XXX,71,307
XXX,29,669
XXX,26,291
XXX,43,61
XXX,24,539
XXX,101,92
XXX,53,333
XXX,32,415
XXX,3,2
XXX,8,122
XXX,10,49
XXX,23,17
XXX,90,487
XXX,28,152
XXX,16,348
XXX,16,304
XXX,15,227
XXX,84,1025
XXX,37,544
XXX,21,522
XXX,44,829
XXX,244,345
XXX,15,206
XXX,5,107
XXX,52,6
XXX,7,32
XXX,2,38
XXX,54,4
XXX,124,897
XXX,47,86
XXX,43,165
XXX,630,457
XXX,7,130
XXX,642,617
XXX,54,395
XXX,863,34
XXX,18,187
XXX,21,102
XXX,12,15
XXX,3,10
XXX,605,259
XXX,19,108
XXX,37,641
XXX,133,232
XXX,52,272
XXX,27,282
XXX,12,431
XXX,9,46
XXX,82,272
XXX,266,265
XXX,646,137
XXX,160,14
XXX,2,10
XXX,7,193
XXX,55,512
XXX,113,514
XXX,28,526
XXX,208,140
XXX,24,54
XXX,6,295
XXX,68,472
XXX,125,144
XXX,54,513
XXX,18,115
XXX,7,345
XXX,26,504
XXX,129,513
XXX,43,160
XXX,4,8
XXX,13,8
XXX,325,328
XXX,16,122
XXX,36,474
XXX,42,26
XXX,8,693
XXX,363,174
XXX,1253,136
XXX,7,158
XXX,14,167
XXX,432,52
XXX,49,97
XXX,4,38
XXX,55,131
XXX,12,250
XXX,85,410
XXX,191,415
XXX,31,901
XXX,14,513
XXX,17,136
XXX,14,513
XXX,30,420
XXX,87,15
XXX,4,10
XXX,259,49
XXX,45,76
XXX,4,42
XXX,25,717
XXX,84,373
XXX,333,124
XXX,430,443
XXX,27,273
XXX,38,47
XXX,39,32
XXX,13,318
XXX,13,238
XXX,12,458
XXX,32,68
XXX,607,426
XXX,19,412
XXX,7,81
XXX,10,47
XXX,27,351
XXX,9,74
XXX,21,324
XXX,202,43
XXX,432,1
XXX,10,110
XXX,66,2
XXX,62,62
XXX,8,348
XXX,626,3
XXX,16,76
XXX,4,107
XXX,12,513
XXX,109,21
XXX,44,342
XXX,30,136
XXX,16,460
XXX,159,33
XXX,37,627
XXX,36,336
XXX,88,567
XXX,23,84
XXX,46,54
XXX,2,10
XXX,25,193
XXX,13,348
XXX,11,181
XXX,350,20
XXX,75,159
XXX,14,42
XXX,210,76
XXX,116,344
XXX,5,22
XXX,186,36
XXX,9,14
XXX,21,79
XXX,223,291
XXX,7,44
XXX,109,212
XXX,27,866
XXX,12,443
XXX,87,444
XXX,37,451
XXX,14,35
XXX,6,24
XXX,342,215
XXX,43,54
XXX,9,249
XXX,25,143
XXX,6,57
XXX,70,250
XXX,2,10
XXX,26,438
XXX,13,113
XXX,4,41
XXX,73,252
XXX,140,101
XXX,65,227
XXX,26,513
XXX,14,114
XXX,22,38
XXX,11,226
XXX,8,24
XXX,26,105
XXX,12,13
XXX,14,326
XXX,12,202
XXX,366,120
XXX,2,29
XXX,246,412
XXX,9,274
XXX,2,10
XXX,8,164
XXX,38,79
XXX,37,84
XXX,590,547
XXX,151,72
XXX,7,30
XXX,10,185
XXX,26,291
XXX,7,256
XXX,11,105
XXX,14,102
XXX,65,7
XXX,7,175
XXX,63,94
XXX,9,23
XXX,7,76
XXX,6,16
XXX,42,123
XXX,21,220
XXX,30,439
XXX,68,2
XXX,2,16
XXX,27,513
XXX,16,37
XXX,41,513
XXX,2,10
XXX,2,27
XXX,423,7
XXX,6,339
XXX,19,311
XXX,179,111
XXX,10,450
XXX,84,347
XXX,5,245
XXX,35,18
XXX,364,32
XXX,21,513
XXX,3,17
XXX,99,181
XXX,196,349
XXX,1474,512
XXX,38,52
XXX,35,400
XXX,28,26
XXX,13,274
XXX,12,433
XXX,15,62
XXX,15,513
XXX,9,60
XXX,24,113
XXX,377,30
XXX,211,4
XXX,329,96
XXX,6,185
XXX,10,103
XXX,21,503
XXX,30,207
XXX,18,352
XXX,67,15
XXX,21,147
XXX,38,22
XXX,23,65
XXX,2,3
XXX,94,467
XXX,577,205
XXX,234,446
XXX,17,513
XXX,10,513
XXX,13,350
XXX,36,105
XXX,76,4
XXX,84,252
XXX,347,317
XXX,19,340
XXX,11,334
XXX,28,611
XXX,28,289
XXX,587,30
XXX,281,174
XXX,17,76
XXX,32,402
XXX,436,93
XXX,65,308
XXX,3,93
XXX,37,27
XXX,56,475
XXX,37,87
XXX,45,365
XXX,2,34
XXX,14,513
XXX,5,31
XXX,30,542
XXX,22,448
XXX,61,116
XXX,3,10
XXX,2,37
XXX,34,76
XXX,2,10
XXX,623,512
XXX,4,49
XXX,48,54
XXX,3,128
XXX,9,353
XXX,61,387
XXX,15,9
XXX,11,68
XXX,19,496
XXX,140,58
XXX,7,76
XXX,10,383
XXX,10,87
XXX,187,89
XXX,47,513
XXX,3,10
XXX,638,1133
XXX,128,82
XXX,17,154
XXX,242,977
XXX,133,207
XXX,3,17
XXX,25,350
XXX,15,377
XXX,146,173
XXX,84,395
XXX,48,67
XXX,15,153
XXX,12,355
XXX,7,513
XXX,37,823
XXX,8,515
XXX,43,41
XXX,9,513
XXX,84,374
XXX,88,413
XXX,255,513
XXX,14,152
XXX,23,141
XXX,23,153
XXX,341,13
XXX,3,28
XXX,25,160
XXX,3,327
XXX,7,41
XXX,23,334
XXX,173,188
XXX,12,513
XXX,126,109
XXX,14,13
XXX,13,12
XXX,196,201
XXX,113,58
XXX,18,229
XXX,8,22
XXX,9,348
XXX,561,342
XXX,38,513
XXX,168,414
XXX,20,16
XXX,8,20
XXX,844,401
XXX,13,121
XXX,18,268
XXX,19,52
XXX,14,81
XXX,41,503
XXX,320,68
XXX,265,93
XXX,132,168
XXX,2,10
XXX,2,5
XXX,57,397
XXX,42,99
XXX,87,378
XXX,31,551
XXX,84,464
XXX,13,408
XXX,9,95
XXX,32,24
XXX,19,118
XXX,31,29
XXX,121,7
XXX,29,767
XXX,61,120
XXX,33,289
XXX,116,2
XXX,10,94
XXX,11,308
XXX,57,250
XXX,22,327
XXX,33,513
XXX,2,10
XXX,34,68
XXX,335,20
XXX,391,187
XXX,83,499
XXX,25,85
XXX,40,513
XXX,28,462
XXX,42,897
XXX,232,307
XXX,86,571
XXX,9,210
XXX,222,222
XXX,7,111
XXX,8,25
XXX,15,18
XXX,23,321
XXX,35,33
XXX,6,236
XXX,7,264
XXX,68,53
XXX,69,513
XXX,36,92
XXX,44,36
XXX,30,78
XXX,68,2
XXX,33,24
XXX,30,513
XXX,14,332
XXX,341,56
XXX,16,100
XXX,223,268
XXX,934,591
XXX,854,511
XXX,12,35
XXX,87,323
XXX,14,294
XXX,188,244
XXX,19,185
XXX,6,21
XXX,65,104
XXX,141,301
XXX,14,80
XXX,28,47
XXX,40,4
XXX,9,33
XXX,12,67
XXX,2,38
XXX,83,100
XXX,47,28
XXX,542,60
XXX,9,17
XXX,15,513
XXX,6,249
XXX,15,872
XXX,18,306
XXX,11,316
XXX,102,339
XXX,40,90
XXX,2,88
XXX,11,227
XXX,41,929
XXX,2,10
XXX,17,440
XXX,450,324
XXX,20,458
XXX,38,5
XXX,9,204
XXX,112,93
XXX,134,2
XXX,346,8
XXX,2,11
XXX,28,23
XXX,43,359
XXX,233,159
XXX,45,35
XXX,57,344
XXX,26,70
XXX,68,432
XXX,12,107
XXX,11,20
XXX,31,11
XXX,16,151
XXX,123,104
XXX,426,16
XXX,2,10
XXX,158,420
XXX,10,87
XXX,41,357
XXX,5,177
XXX,5,5
XXX,22,460
XXX,68,2
XXX,143,373
XXX,1449,27
XXX,365,332
XXX,96,75
XXX,48,656
XXX,71,86
XXX,29,741
XXX,10,37
XXX,538,17
XXX,20,93
XXX,11,42
XXX,24,277
XXX,5,366
XXX,395,81
XXX,8,69
XXX,525,248
XXX,511,170
XXX,2,10
XXX,2,9
XXX,9,47
XXX,38,142
XXX,202,342
XXX,24,9
XXX,22,502
XXX,109,31
XXX,5,127
XXX,3,10
XXX,89,54
XXX,253,8
XXX,5,97
XXX,86,433
XXX,20,37
XXX,61,165
XXX,25,154
XXX,61,471
XXX,26,93
XXX,82,274
XXX,495,219
XXX,119,544
XXX,71,311
XXX,10,287
XXX,36,251
XXX,26,393
XXX,34,401
XXX,13,383
XXX,35,513
XXX,26,112
XXX,7,19
XXX,2,10
XXX,14,183
XXX,2,10
XXX,7,10
XXX,18,43
XXX,660,122
XXX,143,180
XXX,5,16
XXX,31,25
XXX,33,86
XXX,16,51
XXX,30,5
XXX,104,144
XXX,400,196
XXX,29,513
XXX,15,140
XXX,18,76
XXX,19,295
XXX,297,130
XXX,127,119
XXX,39,217
XXX,59,573
XXX,8,122
XXX,338,487
XXX,5,10
XXX,13,309
XXX,42,70
XXX,66,337
XXX,26,111
XXX,119,136
XXX,536,25
XXX,37,41
XXX,5,12
XXX,88,14
XXX,49,23
XXX,13,239
XXX,14,298
XXX,20,572
XXX,9,178
XXX,64,462
XXX,14,98
XXX,25,27
XXX,15,260
XXX,2,56
XXX,20,323
XXX,2,10
XXX,28,517
XXX,415,16
XXX,7,17
XXX,4,15
XXX,16,554
XXX,21,220
XXX,12,241
XXX,18,330
XXX,12,513
XXX,6,47
XXX,11,195
XXX,612,416
XXX,7,73
XXX,64,15
XXX,114,40
XXX,52,316
XXX,68,2
XXX,41,101
XXX,7,513
XXX,8,49
XXX,31,513
XXX,6,27
XXX,7,15
XXX,15,140
XXX,87,68
XXX,48,171
XXX,42,97
XXX,20,282
XXX,68,2
XXX,683,46
XXX,2,10
XXX,13,184
XXX,45,9
XXX,144,149
XXX,62,59
XXX,24,229
XXX,359,293
XXX,20,466
XXX,168,102
XXX,23,114
XXX,5,27
XXX,320,391
XXX,42,137
XXX,62,511
XXX,283,41
XXX,33,529
XXX,48,29
XXX,667,52
XXX,450,28
XXX,22,31
XXX,235,25
XXX,9,196
XXX,20,90
XXX,676,431
XXX,10,513
XXX,379,402
XXX,299,51
XXX,11,173
XXX,12,32
XXX,350,2
XXX,13,173
XXX,357,72
XXX,35,442
XXX,29,177
XXX,821,300
XXX,4,23
XXX,397,26
XXX,531,513
XXX,29,88
XXX,208,125
XXX,11,178
XXX,9,192
XXX,270,51
XXX,14,413
XXX,12,50
XXX,19,101
XXX,376,248
XXX,42,134
XXX,33,8
XXX,127,131
XXX,103,256
XXX,85,277
XXX,9,198
XXX,37,101
XXX,18,513
XXX,15,302
XXX,14,217
XXX,36,21
XXX,2,16
XXX,39,513
XXX,24,388
XXX,11,20
XXX,424,389
XXX,4,33
XXX,273,13
XXX,2,10
XXX,20,28
XXX,18,482
XXX,17,92
XXX,262,21
XXX,44,513
XXX,54,1025
XXX,218,14
XXX,4,67
XXX,304,410
XXX,55,390
XXX,79,439
XXX,436,369
XXX,32,56
XXX,27,434
XXX,2,7
XXX,9,513
XXX,9,147
XXX,4,23
XXX,19,24
XXX,27,243
XXX,11,2
XXX,27,31
XXX,82,542
XXX,25,27
XXX,158,25
XXX,14,356
XXX,14,220
XXX,8,332
XXX,107,5
XXX,54,167
XXX,2,9
XXX,686,58
XXX,18,53
XXX,15,9
XXX,24,117
XXX,402,13
XXX,81,3
XXX,20,260
XXX,727,96
XXX,2,7
XXX,29,62
XXX,22,60
XXX,7,69
XXX,26,67
XXX,12,384
XXX,5,130
XXX,6,48
XXX,88,104
XXX,2,10
XXX,9,254
XXX,8,394
XXX,24,19
XXX,12,187
XXX,124,120
XXX,51,71
XXX,5,87
XXX,2,10
XXX,13,265
XXX,406,79
XXX,12,23
XXX,17,512
XXX,37,384
XXX,13,13
XXX,244,529
XXX,15,109
XXX,2,24
XXX,16,272
XXX,15,70
XXX,9,74
XXX,18,476
XXX,83,384
XXX,20,437
XXX,13,469
XXX,80,441
XXX,16,105
XXX,30,76
XXX,28,227
XXX,9,73
XXX,257,145
XXX,47,26
XXX,11,508
XXX,11,283
XXX,5,2
XXX,9,514
XXX,12,344
XXX,16,365
XXX,82,343
XXX,57,211
XXX,11,153
XXX,4,10
XXX,244,449
XXX,86,303
XXX,13,167
XXX,18,126
XXX,42,103
XXX,47,25
XXX,86,201
XXX,8,242
XXX,2,10
XXX,26,489
XXX,28,58
XXX,20,307
XXX,204,302
XXX,417,284
XXX,22,519
XXX,66,16
XXX,678,363
XXX,19,459
XXX,3,10
XXX,6,144
XXX,42,31
XXX,13,505
XXX,2,33
XXX,57,210
XXX,20,183
XXX,23,320
XXX,22,60
XXX,4,183
XXX,4,6
XXX,18,68
XXX,11,16
XXX,3,11
XXX,68,56
XXX,28,590
XXX,24,93
XXX,221,221
XXX,14,309
XXX,501,185
XXX,11,329
XXX,27,593
XXX,314,515
XXX,13,14
XXX,2,10
XXX,19,79
XXX,10,28
XXX,20,102
XXX,30,57
XXX,9,29
XXX,4,146
XXX,88,145
XXX,16,174
XXX,8,489
XXX,8,76
XXX,48,521
XXX,39,620
XXX,10,50
XXX,114,357
XXX,2,10
XXX,48,513
XXX,16,62
XXX,632,596
XXX,90,8
XXX,85,270
XXX,6,239
XXX,150,759
XXX,12,274
XXX,8,104
XXX,32,288
XXX,16,36
XXX,13,365
XXX,22,513
XXX,63,227
XXX,7,339
XXX,40,631
XXX,13,428
XXX,245,153
XXX,68,2
XXX,18,338
XXX,48,334
XXX,29,396
XXX,67,374
XXX,2,10
XXX,11,216
XXX,13,640
XXX,387,273
XXX,16,489
XXX,33,310
XXX,494,8
XXX,9,55
XXX,45,418
XXX,47,513
XXX,34,56
XXX,29,276
XXX,194,154
XXX,24,513
XXX,2,3
XXX,15,121
XXX,218,12
XXX,20,15
XXX,28,157
XXX,389,64
XXX,7,40
XXX,289,29
XXX,7,99
XXX,660,492
XXX,127,221
XXX,50,517
XXX,20,242
XXX,40,94
XXX,77,39
XXX,290,92
XXX,23,369
XXX,258,66
XXX,11,305
XXX,26,1027
XXX,9,38
XXX,85,10
XXX,262,13
XXX,30,363
XXX,88,301
XXX,156,31
XXX,68,2
XXX,36,18
XXX,8,254
XXX,231,140
XXX,492,64
XXX,16,38
XXX,24,36
XXX,16,84
XXX,29,133
XXX,23,364
XXX,59,115
XXX,329,513
XXX,328,254
XXX,8,92
XXX,12,206
XXX,4,14
XXX,11,66
XXX,20,355
XXX,14,12
XXX,5,2
XXX,2,10
XXX,158,78
XXX,16,150
XXX,166,184
XXX,15,21
XXX,989,372
XXX,98,103
XXX,24,89
XXX,12,306
XXX,15,417
XXX,422,13
XXX,571,579
XXX,2,2
XXX,8,375
XXX,25,515
XXX,158,16
XXX,12,250
XXX,8,92
XXX,12,45
XXX,36,66
XXX,3,11
XXX,64,236
XXX,7,21
XXX,32,33
XXX,61,513
XXX,35,729
XXX,2,10
XXX,30,326
XXX,289,513
XXX,297,1010
XXX,17,34
XXX,442,8
XXX,9,52
XXX,158,513
XXX,30,225
XXX,19,89
XXX,65,372
XXX,271,290
XXX,361,118
XXX,4,281
XXX,301,513
XXX,10,95
XXX,11,245
XXX,80,498
XXX,25,486
XXX,360,13
XXX,8,10
XXX,10,389
XXX,7,99
XXX,11,303
XXX,285,89
XXX,8,262
XXX,10,428
XXX,15,338
XXX,31,56
XXX,325,163
XXX,445,332
XXX,64,381
XXX,2,10
XXX,25,401
XXX,30,92
XXX,2,10
XXX,354,127
XXX,12,50
XXX,16,514
XXX,40,62
XXX,62,513
XXX,20,513
XXX,86,516
XXX,467,483
XXX,19,379
XXX,12,113
XXX,350,78
XXX,17,65
XXX,84,382
XXX,23,97
XXX,658,514
XXX,386,220
XXX,5,36
XXX,19,452
XXX,58,55
XXX,21,274
XXX,83,272
XXX,7,103
XXX,15,487
XXX,5,77
XXX,84,60
XXX,286,531
XXX,14,223
XXX,347,302
XXX,6,61
XXX,13,47
XXX,8,207
XXX,39,141
XXX,671,554
XXX,24,296
XXX,46,207
XXX,3,2
XXX,46,82
XXX,217,20
XXX,88,2
XXX,15,422
XXX,64,59
XXX,9,17
XXX,7,158
XXX,17,170
XXX,38,65
XXX,21,273
XXX,83,2
XXX,32,109
XXX,8,25
XXX,12,20
XXX,38,20
XXX,37,79
XXX,55,2
XXX,2,9
XXX,12,290
XXX,14,27
XXX,541,188
XXX,159,193
XXX,25,82
XXX,399,3
XXX,22,248
XXX,11,84
XXX,55,321
XXX,18,320
XXX,105,513
XXX,17,36
XXX,402,18
XXX,212,75
XXX,16,176
XXX,18,322
XXX,87,30
XXX,27,287
XXX,10,86
XXX,157,143
XXX,46,932
XXX,3,28
XXX,12,293
XXX,25,403
XXX,274,21
XXX,369,47
XXX,83,693
XXX,575,151
XXX,161,213
XXX,34,142
XXX,586,208
XXX,12,93
XXX,9,15
XXX,364,144
XXX,90,27
XXX,281,545
XXX,15,68
XXX,11,19
XXX,67,67
XXX,6,14
XXX,20,43
XXX,45,105
XXX,132,71
XXX,99,225
XXX,5,192
XXX,28,40
XXX,3,10
XXX,84,295
XXX,722,38
XXX,65,3
XXX,2,34
XXX,63,3
XXX,55,397
XXX,9,277
XXX,31,150
XXX,46,162
XXX,79,197
XXX,10,250
XXX,312,416
XXX,27,277
XXX,29,65
XXX,10,523
XXX,15,95
XXX,177,232
XXX,259,96
XXX,9,242
XXX,19,105
XXX,18,59
XXX,57,347
XXX,11,18
XXX,290,5
XXX,14,102
XXX,11,145
XXX,30,512
XXX,33,513
XXX,7,75
XXX,549,76
XXX,304,149
XXX,444,13
XXX,2,41
XXX,77,575
XXX,41,219
XXX,4,10
XXX,22,513
XXX,30,267
XXX,47,477
XXX,189,513
XXX,494,22
XXX,20,258
XXX,34,198
XXX,19,141
XXX,167,520
XXX,142,137
XXX,8,170
XXX,40,506
XXX,34,86
XXX,240,33
XXX,18,155
XXX,107,94
XXX,9,116
XXX,8,365
XXX,286,24
XXX,11,18
XXX,33,19
XXX,302,197
XXX,8,33
XXX,12,513
XXX,8,32
XXX,37,179
XXX,4,129
XXX,10,94
XXX,234,18
XXX,3,24
XXX,27,366
XXX,3,17
XXX,134,525
XXX,28,523
XXX,21,220
XXX,442,109
XXX,19,11
XXX,13,387
XXX,417,129
XXX,12,51
XXX,12,50
XXX,321,17
XXX,11,354
XXX,13,345
XXX,8,67
XXX,13,337
XXX,29,703
XXX,73,217
XXX,270,40
XXX,3,36
XXX,59,348
XXX,16,332
XXX,40,250
XXX,16,201
XXX,49,136
XXX,122,519
XXX,14,175
XXX,80,536
XXX,47,200
XXX,114,486
XXX,40,296
XXX,12,99
XXX,28,618
XXX,21,1025
XXX,34,431
XXX,27,20
XXX,12,130
XXX,30,452
XXX,376,6
XXX,19,266
XXX,21,308
XXX,53,143
XXX,2,34
XXX,500,637
XXX,32,243
XXX,70,13
XXX,350,283
XXX,258,208
XXX,10,30
XXX,13,420
XXX,11,126
XXX,13,463
XXX,37,95
XXX,2,9
XXX,10,332
XXX,27,412
XXX,43,703
XXX,38,343
XXX,17,242
XXX,356,160
XXX,2,24
XXX,31,393
XXX,7,218
XXX,16,50
XXX,9,13
XXX,245,143
XXX,14,307
XXX,15,35
XXX,32,296
XXX,378,103
XXX,297,21
XXX,2,37
XXX,518,215
XXX,173,388
XXX,7,188
XXX,54,18
XXX,45,651
XXX,16,37
XXX,15,391
XXX,524,102
XXX,87,275
XXX,61,92
XXX,399,418
XXX,223,55
XXX,32,28
XXX,17,513
XXX,421,15
XXX,78,513
XXX,65,372
XXX,12,496
XXX,38,513
XXX,13,72
XXX,373,220
XXX,19,346
XXX,57,512
XXX,8,56
XXX,27,514
XXX,2,37
XXX,28,23
XXX,5,409
XXX,107,61
XXX,2,8
XXX,69,327
XXX,10,41
XXX,243,284
XXX,7,52
XXX,39,357
XXX,6,2
XXX,428,362
XXX,635,273
XXX,3,14
XXX,6,326
XXX,84,8
XXX,2,10
XXX,31,27
XXX,55,513
XXX,22,29
XXX,27,388
XXX,102,334
XXX,18,117
XXX,57,513
XXX,17,85
XXX,86,241
XXX,23,23
XXX,14,234
XXX,8,92
XXX,349,261
XXX,10,91
XXX,2,11
XXX,14,89
XXX,15,26
XXX,39,98
XXX,17,26
XXX,16,13
XXX,6,309
XXX,27,233
XXX,23,18
XXX,18,72
XXX,24,215
XXX,92,351
XXX,68,9
XXX,2,24
XXX,14,82
XXX,711,439
XXX,11,19
XXX,84,295
XXX,13,250
XXX,49,264
XXX,592,517
XXX,26,3
XXX,39,218
XXX,41,32
XXX,2,10
XXX,308,236
XXX,10,186
XXX,569,10
XXX,4,51
XXX,709,371
XXX,104,529
XXX,12,26
XXX,18,154
XXX,125,3
XXX,10,122
XXX,58,144
XXX,22,63
XXX,6,31
XXX,348,324
XXX,34,382
XXX,13,283
XXX,105,7
XXX,8,11
XXX,368,13
XXX,10,50
XXX,51,97
XXX,13,210
XXX,148,3
XXX,153,75
XXX,9,289
XXX,10,20
XXX,22,263
XXX,85,597
XXX,20,469
XXX,40,513
XXX,3,21
XXX,917,426
XXX,2,10
XXX,415,109
XXX,38,47
XXX,83,472
XXX,116,422
XXX,9,301
XXX,2,7
XXX,56,404
XXX,92,151
XXX,79,58
XXX,82,298
XXX,13,479
XXX,34,34
XXX,129,26
XXX,106,758
XXX,6,18
XXX,98,37
XXX,39,25
XXX,16,136
XXX,2,10
XXX,517,513
